,user_id,business_id,stars
23472,re3AdczLFP4D7xwI6DkBNA,Fi-2ruy5x600SX4avnrFuA,3
23473,re3AdczLFP4D7xwI6DkBNA,q18xbq3Cbyp_BJyfMQxFxg,3
23477,CaQy-zz10ajG7KkNSbXi5w,wPiRP76arN0NB3M1ZXXp7g,4
23478,Frpav5mTr1bZhd7hkiwWxA,PDIh1lVtKlUqPJROXYJQvQ,3
23479,Frpav5mTr1bZhd7hkiwWxA,Lau3N654yNyWdIIybea1uA,4
23481,Frpav5mTr1bZhd7hkiwWxA,PgJgpW4TKQ8IoALH2Yq-zA,4
23482,sCiCkK_7CKNwzwo9c0PpKg,Z5eukYH32_nFljOTC2DJ0g,3
23483,sCiCkK_7CKNwzwo9c0PpKg,7sPNbCx7vGAaH7SbNPZ6oA,3
23484,sCiCkK_7CKNwzwo9c0PpKg,KskYqH1Bi7Z_61pH6Om8pg,4
23485,sCiCkK_7CKNwzwo9c0PpKg,g8oxQ1Ji9mr9PMjhEfaWSg,1
23486,A9AM8NH3ToduRvYDvDSADA,w8RWhhuKxMiFCpvFvIQ3zg,3
23487,A9AM8NH3ToduRvYDvDSADA,qFAw6wHMMcr4ctF-ZdGhEA,3
23488,A9AM8NH3ToduRvYDvDSADA,IT_4EEIbv6Ox1jBRMyE7pg,3
23489,A9AM8NH3ToduRvYDvDSADA,xkVMIk_Vqh17f48ZQ_6b0w,2
23490,A9AM8NH3ToduRvYDvDSADA,H_FkQxifSo13B2FWjhp36g,3
23491,A9AM8NH3ToduRvYDvDSADA,w12x7UBSSRsdbp3ZqguG3Q,3
23492,A9AM8NH3ToduRvYDvDSADA,yNVcnSaMSrTmjJBMrHTy9w,4
23493,A9AM8NH3ToduRvYDvDSADA,pH0BLkL4cbxKzu471VZnuA,5
23494,A9AM8NH3ToduRvYDvDSADA,KskYqH1Bi7Z_61pH6Om8pg,4
23495,A9AM8NH3ToduRvYDvDSADA,f4x1YBxkLrZg652xt2KR5g,3
23496,A9AM8NH3ToduRvYDvDSADA,EnCIojgP5KTr1leaysFE3A,4
23499,TLpnu9BZNLTuB1ngxjnIpA,Fi-2ruy5x600SX4avnrFuA,2
23500,CNaHLXC45cR07vtDeFYeww,ruWTngdiC68O9la27hvvHw,4
23501,CNaHLXC45cR07vtDeFYeww,Cni2l-VKG_pdospJ6xliXQ,4
23502,ia9WOAZ6eXMbNgr4wvmJ1g,ruWTngdiC68O9la27hvvHw,4
23503,ia9WOAZ6eXMbNgr4wvmJ1g,YJ8ljUhLsz6CtT_2ORNFmg,2
23504,ia9WOAZ6eXMbNgr4wvmJ1g,QJR4qBUHegWEozSQrGmBPw,5
23506,ia9WOAZ6eXMbNgr4wvmJ1g,rtlsfmdufArhk-47sWIf2w,5
23507,ia9WOAZ6eXMbNgr4wvmJ1g,w12x7UBSSRsdbp3ZqguG3Q,5
23509,ia9WOAZ6eXMbNgr4wvmJ1g,XZbuPXdyA0ZtTu3AzqtQhg,3
23510,ia9WOAZ6eXMbNgr4wvmJ1g,f9sU31meK0bqAD7922sCog,3
23511,ia9WOAZ6eXMbNgr4wvmJ1g,SsN-SaGGkJn2Qm-jSDQ4aQ,3
23512,ia9WOAZ6eXMbNgr4wvmJ1g,pH0BLkL4cbxKzu471VZnuA,3
23513,LyrAjv8V6HWkceuTB4Xtkw,-U7tvCtaraTQ9b0zBhpBMA,2
23514,LyrAjv8V6HWkceuTB4Xtkw,f4x1YBxkLrZg652xt2KR5g,4
23515,LyrAjv8V6HWkceuTB4Xtkw,N7yuiiu8jhQ-Fl9Npflreg,3
23516,LyrAjv8V6HWkceuTB4Xtkw,_j2EtQtgLuXGRBfbM5YwZA,4
23517,LyrAjv8V6HWkceuTB4Xtkw,2weQS-RnoOBhb1KsHKyoSQ,5
23520,LyrAjv8V6HWkceuTB4Xtkw,E62l6LwZJ7lKaExcUbrtYw,4
23521,LyrAjv8V6HWkceuTB4Xtkw,d_L-rfS1vT3JMzgCUGtiow,4
23522,LyrAjv8V6HWkceuTB4Xtkw,_w5hBpkjHs5_Hv3pLeHtIw,4
23523,LyrAjv8V6HWkceuTB4Xtkw,Fi-2ruy5x600SX4avnrFuA,4
23524,LyrAjv8V6HWkceuTB4Xtkw,FLMxWQO-ckCQmGZhU9OQgw,3
23525,LyrAjv8V6HWkceuTB4Xtkw,RwMLuOkImBIqqYj4SSKSPg,5
23526,LyrAjv8V6HWkceuTB4Xtkw,DkYS3arLOhA8si5uUEmHOw,4
23527,LyrAjv8V6HWkceuTB4Xtkw,Lau3N654yNyWdIIybea1uA,3
23528,LyrAjv8V6HWkceuTB4Xtkw,nnDLapJk1z2NJE0-XzwMlQ,5
23529,LyrAjv8V6HWkceuTB4Xtkw,P7pxQFqr7yBKMMI2J51udw,4
23531,LyrAjv8V6HWkceuTB4Xtkw,rvnTFEq7R2ZHg0_CYbBNFw,3
23532,LyrAjv8V6HWkceuTB4Xtkw,fHM09_y3QX3n4a_bIFbk_w,4
23534,LyrAjv8V6HWkceuTB4Xtkw,RESDUcs7fIiihp38-d6_6g,4
23535,LyrAjv8V6HWkceuTB4Xtkw,ZkGDCVKSdf8m76cnnalL-A,3
23536,LyrAjv8V6HWkceuTB4Xtkw,K7lWdNUhCbcnEvI0NhGewg,4
23537,LyrAjv8V6HWkceuTB4Xtkw,iCQpiavjjPzJ5_3gPD5Ebg,4
23538,LyrAjv8V6HWkceuTB4Xtkw,pFQaji0idkrzv5J-qTQ82Q,3
23539,VKlzfFJUd6ANLktObH0BhA,OETh78qcgDltvHULowwhJg,5
23540,6rb0JzTRvGMUFi3-v0c6Hw,YJ8ljUhLsz6CtT_2ORNFmg,4
23543,6rb0JzTRvGMUFi3-v0c6Hw,XZbuPXdyA0ZtTu3AzqtQhg,5
23545,ZsUSGU1-L1ImomLZjXxxTg,ZhLSAiRj9kANxf8m2SBfRA,3
23546,ZsUSGU1-L1ImomLZjXxxTg,BjH8Xepc10i6OhCDQdX6og,2
23547,ZsUSGU1-L1ImomLZjXxxTg,qmIHO-6T_KEfPC9jyGDamQ,4
23548,ZsUSGU1-L1ImomLZjXxxTg,zdE82PiD6wquvjYLyhOJNA,4
23549,ZsUSGU1-L1ImomLZjXxxTg,LYWbyu1EQM2o5hwHG5_Ldg,1
23550,ZsUSGU1-L1ImomLZjXxxTg,3Gt3xskppi9jZuTrwrhLNg,2
23551,ZsUSGU1-L1ImomLZjXxxTg,sqRX-XLlhx4rs2c1TpBf8A,3
23552,ZsUSGU1-L1ImomLZjXxxTg,OETh78qcgDltvHULowwhJg,3
23553,ZsUSGU1-L1ImomLZjXxxTg,zpoZ6WyQUYff18-z4ZU1mA,4
23554,ZsUSGU1-L1ImomLZjXxxTg,--9e1ONYQuAa-CB_Rrw7Tw,5
23555,ZsUSGU1-L1ImomLZjXxxTg,d_L-rfS1vT3JMzgCUGtiow,3
23556,ZsUSGU1-L1ImomLZjXxxTg,0NmTwqYEQiKErDv4a55obg,4
23557,ZsUSGU1-L1ImomLZjXxxTg,KXITXbKuE60WSUDs7NZVLQ,2
23558,ZsUSGU1-L1ImomLZjXxxTg,CiYLq33nAyghFkUR15pP-Q,2
23560,ZsUSGU1-L1ImomLZjXxxTg,7ibuDLfx8gEhESAufYIySw,3
23562,ZsUSGU1-L1ImomLZjXxxTg,O_C-2kZMHGnq3ZDL_OaG6Q,3
23563,ZsUSGU1-L1ImomLZjXxxTg,N6MzDoao6s68nAIW8vS9dQ,3
23565,ZsUSGU1-L1ImomLZjXxxTg,fL-b760btOaGa85OJ9ut3w,4
23566,ZsUSGU1-L1ImomLZjXxxTg,U-zsJM-VN89i3PbaIbKmJw,3
23567,ZsUSGU1-L1ImomLZjXxxTg,-3zffZUHoY8bQjGfPSoBKQ,4
23568,ZsUSGU1-L1ImomLZjXxxTg,faPVqws-x-5k2CQKDNtHxw,3
23571,ZsUSGU1-L1ImomLZjXxxTg,SVGApDPNdpFlEjwRQThCxA,4
23572,ZsUSGU1-L1ImomLZjXxxTg,hRQS8y-uG2kc8miWVYiLuQ,3
23573,ZsUSGU1-L1ImomLZjXxxTg,qqs7LP4TXAoOrSlaKRfz3A,5
23574,ZsUSGU1-L1ImomLZjXxxTg,qkyCuFJF2Uboh6n2Lmuwlg,2
23575,ZsUSGU1-L1ImomLZjXxxTg,gTw6PENNGl68ZPUpYWP50A,4
23579,ZsUSGU1-L1ImomLZjXxxTg,l_GV0hgEoTUf70uJVT0_hg,5
23582,ZsUSGU1-L1ImomLZjXxxTg,f9sU31meK0bqAD7922sCog,5
23583,ZsUSGU1-L1ImomLZjXxxTg,w12x7UBSSRsdbp3ZqguG3Q,3
23584,ZsUSGU1-L1ImomLZjXxxTg,Vs7gc9EE3k9wARuUcN9piA,5
23585,ZsUSGU1-L1ImomLZjXxxTg,zwNC-Ow4eIMan2__bS9-rg,5
23588,ZsUSGU1-L1ImomLZjXxxTg,So132GP_uy3XbGs0KNyzyw,4
23589,ZsUSGU1-L1ImomLZjXxxTg,RNi6tW22UMgHwWLAb0mYdA,3
23590,ZsUSGU1-L1ImomLZjXxxTg,AjWFFZN8KwyqJzzi0DyEsw,3
23592,ZsUSGU1-L1ImomLZjXxxTg,xkVMIk_Vqh17f48ZQ_6b0w,2
23593,ZsUSGU1-L1ImomLZjXxxTg,riFzCvp77DMKDX-5GoTpqA,3
23594,ZsUSGU1-L1ImomLZjXxxTg,FNe5PPA9pyj8FjcDefCBpg,4
23595,ZsUSGU1-L1ImomLZjXxxTg,6xgcHeLad-VaoTIQewK84A,5
23596,ZsUSGU1-L1ImomLZjXxxTg,GI-CAiZ_Gg3h21PwrANB4Q,4
23597,ZsUSGU1-L1ImomLZjXxxTg,ZAuAwz1ijuydn5yL3q3rzA,4
23599,ZsUSGU1-L1ImomLZjXxxTg,I6EDDi4-Eq_XlFghcDCUhw,5
23600,ZsUSGU1-L1ImomLZjXxxTg,nUpz0YiBsOK7ff9k3vUJ3A,4
23601,ZsUSGU1-L1ImomLZjXxxTg,Cr4ipI-tr-R8Q0NilkWNkA,3
23602,ZsUSGU1-L1ImomLZjXxxTg,XZbuPXdyA0ZtTu3AzqtQhg,2
23603,ZsUSGU1-L1ImomLZjXxxTg,SZEFE5hL7aN5nM-A44iPwQ,4
23604,ZsUSGU1-L1ImomLZjXxxTg,MqYYYNA-ZYvV-1w5qcmMoA,2
23605,ZsUSGU1-L1ImomLZjXxxTg,IMLrj2klosTFvPRLv56cng,5
23608,ZsUSGU1-L1ImomLZjXxxTg,jWv5GUtEp30OD5L5C8c2DQ,4
23610,ZsUSGU1-L1ImomLZjXxxTg,p3YqOYELqXtLyHz9T49p_w,2
23613,ZsUSGU1-L1ImomLZjXxxTg,pyqnGlIfP9Zw8LLxBjyAiA,5
23614,ZsUSGU1-L1ImomLZjXxxTg,-yApKLEFAvvNyifvpNKWCA,2
23617,ZsUSGU1-L1ImomLZjXxxTg,vjhB95c5nOXflNoyq_jKzw,3
23619,ZsUSGU1-L1ImomLZjXxxTg,A5Rkh7UymKm0_Rxm9K2PJw,4
23620,ZsUSGU1-L1ImomLZjXxxTg,cYwJA2A6I12KNkm2rtXd5g,5
23621,ZsUSGU1-L1ImomLZjXxxTg,PbyqDJf815zRn-7p6vYpAQ,2
23622,ZsUSGU1-L1ImomLZjXxxTg,v1AE1LLWDOqe8ubOzqKADg,2
23623,ZsUSGU1-L1ImomLZjXxxTg,g8OnV26ywJlZpezdBnOWUQ,4
23624,ZsUSGU1-L1ImomLZjXxxTg,iA8Ve2sZKN5Vz3mYKrtCaQ,4
23626,ZsUSGU1-L1ImomLZjXxxTg,BslEhCyzaQPfpHtDogb4hQ,4
23627,ZsUSGU1-L1ImomLZjXxxTg,JpgVl3d20CMRNjf1DVnzGA,2
23628,ZsUSGU1-L1ImomLZjXxxTg,qmymSqVwHYRqdwfcBatzpQ,2
23629,ZsUSGU1-L1ImomLZjXxxTg,8olG8J91NG_QU92WHG5QfA,5
23630,ZsUSGU1-L1ImomLZjXxxTg,sNVGdeOPeitJ3OWUQBINzQ,4
23631,ZsUSGU1-L1ImomLZjXxxTg,a192hdM0_UVCYLwPJv1Qwg,5
23632,ZsUSGU1-L1ImomLZjXxxTg,XnJeadLrlj9AZB8qSdIR2Q,4
23633,ZsUSGU1-L1ImomLZjXxxTg,1ZnVfS-qP19upP_fwOhZsA,3
23634,ZsUSGU1-L1ImomLZjXxxTg,5shgJB7a-2_gdnzc0gsOtg,3
23635,ZsUSGU1-L1ImomLZjXxxTg,G-5kEa6E6PD5fkBRuA7k9Q,5
23636,ZsUSGU1-L1ImomLZjXxxTg,pHJu8tj3sI8eC5aIHLFEfQ,3
23637,ZsUSGU1-L1ImomLZjXxxTg,3BCsAgo_1i4xMuTyLKMLRQ,4
23639,ZsUSGU1-L1ImomLZjXxxTg,VHZPbCbIPHEkKOotdCTiow,4
23641,ZsUSGU1-L1ImomLZjXxxTg,364hhL5st0LV16UcBHRJ3A,4
23643,QtT8tBXKhZI3Ehe4oUfbGw,awI4hHMfa7H0Xf0-ChU5hg,4
23644,QtT8tBXKhZI3Ehe4oUfbGw,aD0EslPREWGDlSpD0RMlEg,4
23645,E0hnzH2Kx50pYjIOhMxfuA,qFAw6wHMMcr4ctF-ZdGhEA,4
23646,E0hnzH2Kx50pYjIOhMxfuA,QJatAcxYgK1Zp9BRZMAx7g,5
23648,E0hnzH2Kx50pYjIOhMxfuA,iIwKW2cBAxjElE8eUzjwqA,4
23650,E0hnzH2Kx50pYjIOhMxfuA,PgJgpW4TKQ8IoALH2Yq-zA,3
23651,E0hnzH2Kx50pYjIOhMxfuA,RESDUcs7fIiihp38-d6_6g,4
23652,E0hnzH2Kx50pYjIOhMxfuA,KskYqH1Bi7Z_61pH6Om8pg,4
23657,E0hnzH2Kx50pYjIOhMxfuA,Cni2l-VKG_pdospJ6xliXQ,4
23658,E0hnzH2Kx50pYjIOhMxfuA,ZkGDCVKSdf8m76cnnalL-A,2
23659,E0hnzH2Kx50pYjIOhMxfuA,K7lWdNUhCbcnEvI0NhGewg,2
23660,fwd_rUQ9aFjlPw2RwcKCag,XZbuPXdyA0ZtTu3AzqtQhg,4
23662,nTMDc79EKMPa8lK79qg88g,UNI1agsPX2k3eJSJVB91nw,5
23664,nTMDc79EKMPa8lK79qg88g,4qG3Gh8QyugC1XvoTlmgcQ,4
23665,nTMDc79EKMPa8lK79qg88g,g8OnV26ywJlZpezdBnOWUQ,5
23666,nTMDc79EKMPa8lK79qg88g,FQB3VXrWYM_m_XrzwRozAg,4
23667,_xDLHTs9ZqGOtQPYN-NgaQ,ujHiaprwCQ5ewziu0Vi9rw,1
23668,_xDLHTs9ZqGOtQPYN-NgaQ,LwQB9H3jZ9wTk24Lr-AnZQ,2
23671,ig5IJbIuq-gopoPIEUlm1w,El4FC8jcawUVgw_0EIcbaQ,5
23672,ig5IJbIuq-gopoPIEUlm1w,hihud--QRriCYZw1zZvW4g,5
23673,ig5IJbIuq-gopoPIEUlm1w,XnJeadLrlj9AZB8qSdIR2Q,5
23674,ig5IJbIuq-gopoPIEUlm1w,XZbuPXdyA0ZtTu3AzqtQhg,2
23675,ig5IJbIuq-gopoPIEUlm1w,MqYYYNA-ZYvV-1w5qcmMoA,5
23676,BQkC6RneYfvfG6wRe0hsvQ,ahSFUPojs9X3-1jP-QPb-w,4
23677,BQkC6RneYfvfG6wRe0hsvQ,IT_4EEIbv6Ox1jBRMyE7pg,4
23678,BQkC6RneYfvfG6wRe0hsvQ,SVGApDPNdpFlEjwRQThCxA,4
23679,BQkC6RneYfvfG6wRe0hsvQ,GHS1rVjO-RMcRB6WJLpCDQ,2
23680,BQkC6RneYfvfG6wRe0hsvQ,fL-b760btOaGa85OJ9ut3w,2
23681,BQkC6RneYfvfG6wRe0hsvQ,cJWbbvGmyhFiBpG_5hf5LA,4
23682,BQkC6RneYfvfG6wRe0hsvQ,m-xsH8VkcYtTTvp2Fa6Ajw,2
23684,BQkC6RneYfvfG6wRe0hsvQ,J4CATH00YZrq8Bne2S4_cw,4
23687,BQkC6RneYfvfG6wRe0hsvQ,vjhB95c5nOXflNoyq_jKzw,2
23689,BQkC6RneYfvfG6wRe0hsvQ,RESDUcs7fIiihp38-d6_6g,4
23690,BQkC6RneYfvfG6wRe0hsvQ,Cni2l-VKG_pdospJ6xliXQ,5
23691,BQkC6RneYfvfG6wRe0hsvQ,ZkGDCVKSdf8m76cnnalL-A,1
23692,BQkC6RneYfvfG6wRe0hsvQ,0WoQQlMXVIDEgI0xNdENKA,4
23693,BQkC6RneYfvfG6wRe0hsvQ,VGWEpMEkzQopS5lUNd06Sw,2
23694,BQkC6RneYfvfG6wRe0hsvQ,BslEhCyzaQPfpHtDogb4hQ,4
23695,CMQ66mdfbGZkeU5K-KVOCw,cJWbbvGmyhFiBpG_5hf5LA,3
23696,CMQ66mdfbGZkeU5K-KVOCw,ECOkEVUodMLUxvI0PMI4gQ,3
23698,CMQ66mdfbGZkeU5K-KVOCw,dn_ipqbm7_jUz5X3rDez_A,4
23699,5dGy_3zt1CAd6JoEO4sd9w,P7pxQFqr7yBKMMI2J51udw,3
23700,5dGy_3zt1CAd6JoEO4sd9w,K7lWdNUhCbcnEvI0NhGewg,4
23702,3CMiTAhq_o_GP1tLs-ihbg,GJ_bXUPv672YwNg4TneJog,3
23703,3CMiTAhq_o_GP1tLs-ihbg,zRqi6L1u-YmmVAHjeUbGMQ,4
23705,3CMiTAhq_o_GP1tLs-ihbg,w8RWhhuKxMiFCpvFvIQ3zg,5
23706,3CMiTAhq_o_GP1tLs-ihbg,A0X1baHPgw9IiBRivu0G9g,5
23707,3CMiTAhq_o_GP1tLs-ihbg,c_iQzwsTDYraPvHSKz88QA,3
23708,3CMiTAhq_o_GP1tLs-ihbg,IZivKqtHyz4-ts8KsnvMrA,4
23709,3CMiTAhq_o_GP1tLs-ihbg,KVsv8wRGnLX8QWoNZKNMQA,4
23710,3CMiTAhq_o_GP1tLs-ihbg,e13SEvJud_vgeDR_doL4sQ,4
23712,3CMiTAhq_o_GP1tLs-ihbg,YuiM5VKscO8rS1EX7f19_g,2
23715,3CMiTAhq_o_GP1tLs-ihbg,l_GV0hgEoTUf70uJVT0_hg,4
23716,3CMiTAhq_o_GP1tLs-ihbg,Dxaz8OxaadecnWol18kAtw,4
23717,3CMiTAhq_o_GP1tLs-ihbg,SVGApDPNdpFlEjwRQThCxA,4
23718,3CMiTAhq_o_GP1tLs-ihbg,K7fip0nDFFdCC7OCnNOotQ,5
23721,3CMiTAhq_o_GP1tLs-ihbg,VUtazCTIc0aoOrQprP_s-Q,4
23722,3CMiTAhq_o_GP1tLs-ihbg,FMnH5WIRLyexBYMBUUnDxQ,5
23723,3CMiTAhq_o_GP1tLs-ihbg,DYAorbxOyubUB_wtQRCdug,5
23725,3CMiTAhq_o_GP1tLs-ihbg,lTixk1IT-D4hoMZ6LgoyHQ,4
23726,3CMiTAhq_o_GP1tLs-ihbg,IqCvkoDvvImXuzGrpeiDMA,5
23729,3CMiTAhq_o_GP1tLs-ihbg,K0j_Znzin0jShXVnpvW86A,5
23730,3CMiTAhq_o_GP1tLs-ihbg,Jt28TYWanzKrJYYr0Tf1MQ,2
23732,3CMiTAhq_o_GP1tLs-ihbg,dWk0mbhj79pK3WBp5oLtpw,4
23734,3CMiTAhq_o_GP1tLs-ihbg,Qihead6oTtWCwde3TBqlGg,4
23735,3CMiTAhq_o_GP1tLs-ihbg,sNVGdeOPeitJ3OWUQBINzQ,5
23736,3CMiTAhq_o_GP1tLs-ihbg,VGWEpMEkzQopS5lUNd06Sw,4
23737,3CMiTAhq_o_GP1tLs-ihbg,aKcqKNcbwNydCBnvAA4TeQ,5
23739,3CMiTAhq_o_GP1tLs-ihbg,uW6UHfONAmm8QttPkbMewQ,5
23741,3CMiTAhq_o_GP1tLs-ihbg,8Q6jl7OW8DZzwANggDspcw,5
23742,3CMiTAhq_o_GP1tLs-ihbg,WRQ-9LluyivReFiQZFUujw,5
23743,3CMiTAhq_o_GP1tLs-ihbg,Os1n1_idfw9vv9kwULGJnQ,5
23744,3CMiTAhq_o_GP1tLs-ihbg,IhNASEZ3XnBHmuuVnWdIwA,5
23745,QxirJzUqvYJ7l0pMQu4vXw,ECOkEVUodMLUxvI0PMI4gQ,5
23746,QxirJzUqvYJ7l0pMQu4vXw,ujHiaprwCQ5ewziu0Vi9rw,5
23747,uERlyO-ASZag6XXouCrkhg,zdE82PiD6wquvjYLyhOJNA,5
23749,uERlyO-ASZag6XXouCrkhg,VG0nWxGsPixYLsyi49gyxQ,5
23750,uERlyO-ASZag6XXouCrkhg,yfxDa8RFOvJPQh0rNtakHA,4
23751,uERlyO-ASZag6XXouCrkhg,zpoZ6WyQUYff18-z4ZU1mA,3
23752,uERlyO-ASZag6XXouCrkhg,UPIYuRaZvknINOd1w8kqRQ,2
23753,uERlyO-ASZag6XXouCrkhg,CiYLq33nAyghFkUR15pP-Q,4
23754,uERlyO-ASZag6XXouCrkhg,PXShA3JZMXr2mEH3on5clw,4
23755,uERlyO-ASZag6XXouCrkhg,H8qpFitIesth86zqR4cwYg,4
23756,uERlyO-ASZag6XXouCrkhg,UNI1agsPX2k3eJSJVB91nw,4
23757,uERlyO-ASZag6XXouCrkhg,A-uZAD4zP3rRxb44WUGV5w,5
23759,uERlyO-ASZag6XXouCrkhg,GJ_bXUPv672YwNg4TneJog,1
23762,uERlyO-ASZag6XXouCrkhg,A0X1baHPgw9IiBRivu0G9g,5
23763,uERlyO-ASZag6XXouCrkhg,ixAh9crILnJ9tM8LhWFhkw,5
23764,uERlyO-ASZag6XXouCrkhg,c_iQzwsTDYraPvHSKz88QA,4
23765,uERlyO-ASZag6XXouCrkhg,CoyeXg8FBsS_d20QzNIy-A,5
23766,uERlyO-ASZag6XXouCrkhg,dKdApYVFDSNYsNOso6NYlA,3
23767,uERlyO-ASZag6XXouCrkhg,gTw6PENNGl68ZPUpYWP50A,5
23769,uERlyO-ASZag6XXouCrkhg,VsewHMsfj1Mgsl2i_hio7w,4
23770,uERlyO-ASZag6XXouCrkhg,gx2yPrOJSwF1ApJYdGBWIw,4
23771,uERlyO-ASZag6XXouCrkhg,UCpUOtvqR-NBWBNVMzJleA,3
23772,uERlyO-ASZag6XXouCrkhg,rioQ_p2pILNbJ4Xp5jW6-Q,4
23774,uERlyO-ASZag6XXouCrkhg,eaNenRk_liZBERFFLCXqqQ,5
23775,uERlyO-ASZag6XXouCrkhg,IZivKqtHyz4-ts8KsnvMrA,5
23776,uERlyO-ASZag6XXouCrkhg,eoHdUeQDNgQ6WYEnP2aiRw,3
23777,uERlyO-ASZag6XXouCrkhg,yNVcnSaMSrTmjJBMrHTy9w,5
23778,uERlyO-ASZag6XXouCrkhg,QDeB3ZtWYzVJJ0KK-HM-PA,5
23779,uERlyO-ASZag6XXouCrkhg,Jt28TYWanzKrJYYr0Tf1MQ,1
23780,uERlyO-ASZag6XXouCrkhg,K7fip0nDFFdCC7OCnNOotQ,4
23781,uERlyO-ASZag6XXouCrkhg,BORPULADzZV6_LJZzcsywQ,4
23782,uERlyO-ASZag6XXouCrkhg,sOYsxYYFl03PhHmz_rBDZQ,5
23783,uERlyO-ASZag6XXouCrkhg,DkYS3arLOhA8si5uUEmHOw,5
23784,uERlyO-ASZag6XXouCrkhg,X8c23dur0ll2D9XTu-I8Qg,2
23786,uERlyO-ASZag6XXouCrkhg,LR0qF0FEVsCOhYWUOiH26A,1
23787,uERlyO-ASZag6XXouCrkhg,lGy7jJ9oVZUJNkmZj7ewgA,1
23788,uERlyO-ASZag6XXouCrkhg,gBfPyzPRmeOaj3SdcIj0Rw,5
23790,uERlyO-ASZag6XXouCrkhg,J4CATH00YZrq8Bne2S4_cw,5
23791,uERlyO-ASZag6XXouCrkhg,HgdFqAvK31fB9sgBdOzo9g,5
23792,uERlyO-ASZag6XXouCrkhg,riFzCvp77DMKDX-5GoTpqA,4
23793,uERlyO-ASZag6XXouCrkhg,SwAZBCyFtVo_8vkRbJhdkA,1
23794,uERlyO-ASZag6XXouCrkhg,EnCIojgP5KTr1leaysFE3A,4
23796,uERlyO-ASZag6XXouCrkhg,g8OnV26ywJlZpezdBnOWUQ,5
23797,uERlyO-ASZag6XXouCrkhg,dn_ipqbm7_jUz5X3rDez_A,5
23798,uERlyO-ASZag6XXouCrkhg,4hG2j_ibsNblDgqei05U_g,4
23799,uERlyO-ASZag6XXouCrkhg,zcScEL0WEdFkROcnz5379g,5
23802,uERlyO-ASZag6XXouCrkhg,ID5wWJ9C7G0hfbQilvlfxA,2
23803,uERlyO-ASZag6XXouCrkhg,VHZPbCbIPHEkKOotdCTiow,5
23805,uERlyO-ASZag6XXouCrkhg,A5Rkh7UymKm0_Rxm9K2PJw,5
23806,uERlyO-ASZag6XXouCrkhg,RwMLuOkImBIqqYj4SSKSPg,5
23807,uERlyO-ASZag6XXouCrkhg,sNVGdeOPeitJ3OWUQBINzQ,2
23808,uERlyO-ASZag6XXouCrkhg,XZbuPXdyA0ZtTu3AzqtQhg,4
23809,uERlyO-ASZag6XXouCrkhg,8Q6jl7OW8DZzwANggDspcw,4
23810,uERlyO-ASZag6XXouCrkhg,C9ImzBi5fn742ZcAYDww2A,4
23811,uERlyO-ASZag6XXouCrkhg,iCQpiavjjPzJ5_3gPD5Ebg,5
23812,uERlyO-ASZag6XXouCrkhg,1SqLPgnZEVeVYDM-AuoFhg,4
23814,uERlyO-ASZag6XXouCrkhg,j5nPiTwWEFr-VsePew7Sjg,4
23815,uERlyO-ASZag6XXouCrkhg,GI-CAiZ_Gg3h21PwrANB4Q,4
23816,uERlyO-ASZag6XXouCrkhg,JyxHvtj-syke7m9rbza7mA,5
23817,uERlyO-ASZag6XXouCrkhg,Jur1iiejUFw_YCkfDfy1gQ,3
23818,uERlyO-ASZag6XXouCrkhg,0w3BdEOxvwKTpypwbN5kiQ,4
23821,uERlyO-ASZag6XXouCrkhg,5shgJB7a-2_gdnzc0gsOtg,5
23822,uERlyO-ASZag6XXouCrkhg,-yApKLEFAvvNyifvpNKWCA,4
23824,uERlyO-ASZag6XXouCrkhg,Q7m8G4579-XYKV3LMW8V7g,1
23825,uERlyO-ASZag6XXouCrkhg,4JNXUYY8wbaaDmk3BPzlWw,4
23828,uERlyO-ASZag6XXouCrkhg,DzKl51tivGJMLiNsQqf38w,5
23829,uERlyO-ASZag6XXouCrkhg,Os1n1_idfw9vv9kwULGJnQ,5
23830,uERlyO-ASZag6XXouCrkhg,aD0EslPREWGDlSpD0RMlEg,4
23831,EveidIU-Yb_fjAN2pmx7Aw,nVAJZ6BJ9PPlxDXn976R6A,1
23832,5aCEquYmXUIsWmpUp1gqxA,c_iQzwsTDYraPvHSKz88QA,4
23833,5aCEquYmXUIsWmpUp1gqxA,_w5hBpkjHs5_Hv3pLeHtIw,3
23836,UD1ENQnxnx5vfAQX6hg_sQ,BEplfZTUzYwApjMUaOA12w,4
23839,UD1ENQnxnx5vfAQX6hg_sQ,f9sU31meK0bqAD7922sCog,5
23844,LnZUtFx6qTWs8NV6lAARxQ,EAwh1OmG6t6p3nRaZOW_AA,3
23845,0lDl1Jg1Qz2KhvkfJKk6fw,Cni2l-VKG_pdospJ6xliXQ,4
23849,GEmaBgrBPzUs92tUkIM2VA,q18xbq3Cbyp_BJyfMQxFxg,4
23850,GEmaBgrBPzUs92tUkIM2VA,RESDUcs7fIiihp38-d6_6g,3
23851,xDl9ZF3SckkZde_48W6WeA,UYh1N1xQhOh-a7nX92xPzQ,4
23852,xDl9ZF3SckkZde_48W6WeA,k8BqCejnaMlw7aoVthvqyw,4
23853,xDl9ZF3SckkZde_48W6WeA,kRgAf6j2y1eR0wOFdzFAuw,5
